소관부처,법령명,공포일자,시행일자,법령종류
산업통상자원부,산업기술의 유출방지 및 보호에 관한 법률 시행규칙,20150428,20150429,산업통상자원부령
헌법재판소,헌법재판소 정보화추진위원회 규칙,20150427,20150427,헌법재판소규칙
국토교통부,지적측량 시행규칙,20150423,20150604,국토교통부령
농림축산식품부,김치산업 진흥법 시행령,20150420,20150421,대통령령
해양수산부,수산직접지불제 시행에 관한 법률 시행령,20150414,20150416,대통령령
산업통상자원부,광업등록령,20150407,20150407,대통령령
법원행정처,법원 감사위원회 규칙,20150330,20150330,대법원규칙
법원행정처,인신보호규칙,20150330,20150330,대법원규칙
기획재정부,국유재산특례제한법 시행령,20150330,20150330,대통령령
해양수산부,한국해양수산연수원법,20150327,20150327,법률
국방부,국방과학연구소법,20150327,20150327,법률
교육부,독학에 의한 학위취득에 관한 법률,20150327,20150327,법률
법무부,마약류보상금 지급규칙,20150327,20150327,법무부령
문화체육관광부,생활체육진흥법,20150327,20150628,법률
해양수산부,국제선박등록법,20150327,20150928,법률
교육부,학점인정 등에 관한 법률,20150327,20150928,법률
국방부,군수품관리법,20150327,20150928,법률
금융위원회,공사채 등록법 시행령,20150317,20150319,대통령령
법무부,공익신탁법 시행령,20150317,20150319,대통령령
교육부,국립대학의 회계 설치 및 재정 운영에 관한 법률,20150313,20150313,법률
경찰청,경찰공무원 특수지근무수당 지급규칙,20150311,20150311,행정자치부령
국방부,국방부 및 그 소속청 소관 비영리법인의 설립 및 감독에 관한 규칙,20150225,20150225,국방부령
농림축산식품부,낙농진흥법시행령,20150223,20150223,대통령령
감사원,감사원법,20150203,20150203,법률
농림축산식품부,전통 소싸움경기에 관한 법률,20150203,20150203,법률
산업통상자원부,발전소주변지역 지원에 관한 법률,20150203,20150504,법률
법무부,"재외국민의 가족관계등록 창설, 가족관계등록부 정정 및 가족관계등록부 정리에 관한 특례법",20150203,20150701,법률
외교부,국제연합 평화유지활동 참여에 관한 법률,20150203,20150804,법률
농림축산식품부,한국진도개 보호ㆍ육성법,20150203,20150804,법률
특허청,반도체집적회로의 배치설계에 관한 법률,20150203,20150804,법률
산업통상자원부,전자무역 촉진에 관한 법률,20150203,20150804,법률
법무부,교도관직무규칙,20150130,20150130,법무부령
보건복지부,환자안전법,20150128,20160729,법률
null,원자력손해배상 보상계약에 관한 법률,20150120,20150120,법률
민주평화통일자문회의사무처,민주평화통일자문회의법 시행령,20150120,20150120,대통령령
환경부,국립낙동강생물자원관의 설립 및 운영에 관한 법률,20150120,20150421,법률
환경부,환경개선비용 부담법,20150120,20150701,법률
농림축산식품부,차산업 발전 및 차문화 진흥에 관한 법률,20150120,20160121,법률
감사원,감사연구원 운영규칙,20150107,20150107,감사원규칙
인사혁신처,공무원 특수지근무수당 지급대상 지역 및 기관과 그 등급별 구분에 관한 규칙,20150107,20150107,총리령
해양수산부,유류오염손해배상 보장법 시행령,20150106,20150106,대통령령
교육부,학술원사무국 직제,20150106,20150106,대통령령
국토교통부,한국철도시설공단법,20150106,20150707,법률
국방부,전쟁기념사업회법,20150106,20160107,법률
국토교통부,조경진흥법,20150106,20160107,법률
보건복지부,국립중앙의료원의 설립 및 운영에 관한 법률 시행규칙,20150105,20150105,보건복지부령
보건복지부,의료기관세탁물 관리규칙,20150105,20150105,보건복지부령
해양수산부,선주상호보험조합법 시행규칙,20141231,20141231,해양수산부령
농림축산식품부,낙농진흥법,20141231,20141231,법률
산업통상자원부,환경친화적 산업구조로의 전환촉진에 관한 법률 시행규칙,20141231,20141231,산업통상자원부령
대법원,각급 법원 판사 정원법,20141231,20141231,법률
null,채용절차의 공정화에 관한 법률 시행규칙,20141231,20141231,고용노동부령
법무부,검사정원법,20141231,20141231,법률
농림축산식품부,축산자조금의 조성 및 운용에 관한 법률,20141231,20141231,법률
산업통상자원부,송유관안전관리법시행규칙,20141231,20150101,산업통상자원부령
국토교통부,지역 개발 및 지원에 관한 법률 시행규칙,20141231,20150101,국토교통부령
산업통상자원부,방사성폐기물 관리법 시행규칙,20141231,20150101,산업통상자원부령
행정안전부,국경일에 관한 법률,20141230,20141230,법률
국방부,국방정보화 기반조성 및 국방정보자원관리에 관한 법률 시행령,20141230,20141230,대통령령
행정안전부,5ㆍ18민주화운동 관련자 보상 등에 관한 법률,20141230,20141230,법률
국가정보원,국가정보원법,20141230,20141230,법률
진실화해를위한과거사정리위원회,진실ㆍ화해를 위한 과거사정리 기본법,20141230,20141230,법률
법원행정처,법원공무원교육원규칙,20141230,20141230,대법원규칙
산업통상자원부,에너지 및 자원사업 특별회계법,20141230,20141230,법률
법원행정처,"법원보안관리대의 설치, 조직 및 분장사무 등에 관한 규칙",20141230,20141230,대법원규칙
기획재정부,공기업의경영구조개선및민영화에관한법률시행령,20141230,20141231,대통령령
법무부,범죄피해자보호기금법 시행령,20141230,20150101,대통령령
국방부,한국국방연구원법,20141230,20150331,법률
행정안전부,청원법,20141230,20150331,법률
기획재정부,국채법,20141230,20150701,법률
법무부,민사소송 등 인지법,20141230,20150701,법률
기획재정부,수입인지에 관한 법률,20141230,20170701,법률
중앙선거관리위원회,부패방지 및 국민권익위원회의 설치와 운영에 관한 법률의 시행에 관한 중앙선거관리위원회 규칙,20141224,20150101,중앙선거관리위원회규칙
산업통상자원부,화학무기ㆍ생물무기의 금지와 특정화학물질ㆍ생물작용제 등의 제조ㆍ수출입 규제 등에 관한 법률 시행규칙,20141224,20150101,환경부령
null,채용절차의 공정화에 관한 법률 시행령,20141223,20141223,대통령령
산업통상자원부,지능형전력망의 구축 및 이용촉진에 관한 법률 시행령,20141223,20141223,대통령령
헌법재판소,헌법재판연구원 운영 규칙,20141216,20141216,헌법재판소규칙
헌법재판소,헌법재판소 개인정보 보호 규칙,20141216,20141216,헌법재판소규칙
헌법재판소,헌법재판소사무처 소관 비영리법인의 설립 및 감독에 관한 규칙,20141216,20141216,헌법재판소규칙
헌법재판소,헌법재판소 도서 및 판례 심의위원회 규칙,20141216,20141216,헌법재판소규칙
헌법재판소,헌법재판소 재판관의 법복에 관한 규칙,20141216,20141216,헌법재판소규칙
헌법재판소,헌법재판소 규칙의 공포에 관한 규칙,20141216,20141216,헌법재판소규칙
헌법재판소,헌법재판소 사무관리 규칙,20141216,20141216,헌법재판소규칙
헌법재판소,헌법재판소장의 권한대행에 관한 규칙,20141216,20141216,헌법재판소규칙
헌법재판소,국고금 관리법의 관직지정에 관한 규칙,20141216,20141216,헌법재판소규칙
헌법재판소,헌법재판소 정보공개 규칙,20141216,20141216,헌법재판소규칙
조달청,특정조달을 위한 국가를 당사자로 하는 계약에 관한 법률 시행령 특례규정,20141211,20141211,대통령령
보건복지부,한의사전문의의 수련 및 자격 인정 등에 관한 규정,20141209,20141209,대통령령
보건복지부,사회복지사 등의 처우 및 지위 향상을 위한 법률 시행령,20141209,20141209,대통령령
국방부,국방전직교육원법 시행령,20141209,20141212,대통령령
여성가족부,아이돌봄 지원법 시행령,20141209,20150101,대통령령
국토교통부,건널목 개량촉진법 시행령,20141209,20150101,대통령령
국방부,군복 및 군용장구의 단속에 관한 법률 시행령,20141203,20141203,대통령령
방송통신위원회,지역방송발전지원 특별법 시행령,20141203,20141204,대통령령
법무부,채권의 공정한 추심에 관한 법률 시행령,20141121,20141121,대통령령
국토교통부,도시철도법 시행규칙,20141121,20141122,국토교통부령
교육부,사립학교 교직원 학자금대여사업 위탁관리규칙,20141120,20141120,교육부령
인사혁신처,소청절차규정,20141119,20141119,대통령령
null,공무원의 노동조합 설립 및 운영 등에 관한 법률,20141119,20141119,법률
국방부,군법무관임용법시행령,20141119,20141119,대통령령
소방청,소방공무원채용후보자장학규정,20141119,20141119,대통령령
외교부,국립외교원법 시행령,20141119,20141119,대통령령
국토교통부,항공안전기술원법 시행령,20141119,20141122,대통령령
해양수산부,4ㆍ16세월호참사 진상규명 및 안전사회 건설 등을 위한 특별법,20141119,20150101,법률
외교부,고려인동포 합법적 체류자격 취득 및 정착 지원을 위한 특별법 시행령,20141111,20141111,대통령령
경찰청,치안분야 과학기술 진흥에 관한 규정,20141111,20141121,대통령령
법원행정처,법원행정처소관 비영리법인의 설립 및 감독에 관한 규칙,20141106,20141106,대법원규칙
법원행정처,법원 청사 건축설계 심사에 관한 규칙,20141106,20141106,대법원규칙
법무부,검사의 국선변호사 선정 등에 관한 규칙,20141103,20141103,법무부령
해양수산부,유류오염손해배상 보장법,20141015,20141015,법률
금융위원회,공사채 등록법,20141015,20141015,법률
법무부,범죄피해자보호기금법,20141015,20150101,법률
법무부,진술조력인의 선정 등에 관한 규칙,20141013,20141013,법무부령
국토교통부,철도경찰직공무원 임용시험의 체력검사에 관한 규칙,20141013,20141013,국토교통부령
헌법재판소,헌법재판소법 제19조제4항제5호의 연구기관의 범위에 관한 규칙,20141002,20141002,헌법재판소규칙
헌법재판소,헌법재판소 공무원 직장협의회 설립ㆍ운영에 관한 규칙,20141002,20141002,헌법재판소규칙
헌법재판소,헌법재판소 공무원 명예퇴직수당 등 지급 규칙,20141002,20141002,헌법재판소규칙
헌법재판소,헌법연구관보 임용의 면제 등에 관한 규칙,20141002,20141002,헌법재판소규칙
헌법재판소,헌법연구관 등의 근무성적평정 규칙,20141002,20141002,헌법재판소규칙
헌법재판소,헌법재판소 모범공무원 규칙,20141002,20141002,헌법재판소규칙
헌법재판소,헌법재판소 별정직공무원 규칙,20141002,20141002,헌법재판소규칙
법원행정처,유한책임신탁등기규칙,20141002,20141121,대법원규칙
법원행정처,민법법인 및 특수법인 등기규칙,20141002,20141121,대법원규칙
법원행정처,민사판결서 열람 및 복사에 관한 규칙,20141002,20150101,대법원규칙
법무부,아동학대범죄의 처벌 등에 관한 특례법 시행규칙,20140926,20140929,법무부령
법무부,아동학대범죄의 처벌 등에 관한 특례법 시행령,20140924,20140929,대통령령
해양수산부,선원의안전및위생에관한규칙,20140919,20150109,해양수산부령
null,기간제 및 단시간근로자 보호 등에 관한 법률 시행령,20140918,20140919,대통령령
국방부,방위산업에 관한 계약사무 처리규칙,20140912,20140912,국방부령
농림축산식품부,농어촌마을 주거환경 개선 및 리모델링 촉진을 위한 특별법 시행규칙,20140904,20140904,농림축산식품부령
국방부,군인복지기금법 시행령,20140902,20140902,대통령령
법원행정처,군사법원 판결서 등의 열람 및 복사에 관한 규칙,20140901,20140901,대법원규칙
법원행정처,군사법원 재판기록 열람ㆍ복사 규칙,20140901,20140901,대법원규칙
법원행정처,법원재판사무 처리규칙,20140901,20140929,대법원규칙
농림축산식품부,공중방역수의사에 관한 법률 시행규칙,20140829,20140829,농림축산식품부령
방송통신위원회,방송문화진흥회법 시행령,20140827,20140904,대통령령
해양수산부,어장관리법 시행규칙,20140814,20140814,해양수산부령
교육부,교육공무원 임용후보자 선정경쟁시험규칙,20140808,20140808,교육부령
국토교통부,용산공원 조성 특별법 시행규칙,20140807,20140807,국토교통부령
국토교통부,공공토지의 비축에 관한 법률 시행규칙,20140807,20140807,국토교통부령
국토교통부,한국도로공사법 시행규칙,20140807,20140807,국토교통부령
보건복지부,질병관리본부 시험의뢰규칙,20140806,20140806,보건복지부령
법원행정처,법관인사위원회규칙,20140806,20140806,대법원규칙
방송통신위원회,방송광고판매대행 등에 관한 법률 시행령,20140806,20140807,대통령령
법무부,형사사법절차 전자화 촉진법 시행령,20140806,20140807,대통령령
금융위원회,공중 등 협박목적을 위한 자금조달행위의 금지에 관한 법률 시행령,20140806,20140807,대통령령
국방부,국군간호사관학교 설치법 시행령,20140806,20140807,대통령령
법무부,부패재산의 몰수 및 회복에 관한 특례법 시행령,20140806,20140807,대통령령
산업통상자원부,전기공사공제조합법시행령,20140806,20140807,대통령령
행정안전부,충청북도 진천군과 음성군의 관할구역 변경에 관한 규정,20140806,20140817,대통령령
산업통상자원부,송ㆍ변전설비 주변지역의 보상 및 지원에 관한 법률 시행규칙,20140729,20140729,산업통상자원부령
문화체육관광부,지역문화진흥법 시행규칙,20140729,20140729,문화체육관광부령
문화체육관광부,문화예술후원 활성화에 관한 법률 시행규칙,20140729,20140729,문화체육관광부령
중앙선거관리위원회,전산조직에 의한 투표 및 개표에 관한 규칙,20140729,20140801,중앙선거관리위원회규칙
중앙선거관리위원회,당내경선 위탁사무 관리규칙,20140729,20140807,중앙선거관리위원회규칙
산업통상자원부,오존층 보호를 위한 특정물질의 제조규제 등에 관한 법률 시행규칙,20140722,20140722,산업통상자원부령
문화체육관광부,문화예술후원 활성화에 관한 법률 시행령,20140721,20140729,대통령령
국토교통부,한국도로공사법 시행령,20140714,20140715,대통령령
국토교통부,도시철도건설규칙,20140708,20140708,국토교통부령
교육부,국립대학법인 인천대학교 설립ㆍ운영에 관한 법률 시행규칙,20140701,20140701,교육부령
교육부,국립대학법인 서울대학교 설립ㆍ운영에 관한 법률 시행규칙,20140701,20140701,교육부령
교육부,국립대학법인 서울대학교 설립ㆍ운영에 관한 법률 시행령,20140625,20140701,대통령령
해양수산부,항만시설관리권 등록령 시행규칙,20140623,20140623,해양수산부령
법무부,특별검사의 임명 등에 관한 법률 시행령,20140617,20140619,대통령령
행정안전부,특별감찰관 직제,20140617,20140619,대통령령
법무부,특별감찰관법 시행령,20140617,20140619,대통령령
국방부,국방전직교육원법,20140611,20141212,법률
교육부,교육부 소관 비영리법인의 설립 및 감독에 관한 규칙,20140610,20140610,교육부령
국토교통부,건축서비스산업 진흥법 시행규칙,20140605,20140605,국토교통부령
감사원,감사원심사규칙,20140605,20140701,감사원규칙
환경부,공동주택 층간소음의 범위와 기준에 관한 규칙,20140603,20140603,국토교통부령
방송통신위원회,방송문화진흥회법,20140603,20140904,법률
방송통신위원회,지역방송발전지원 특별법,20140603,20141204,법률
국토교통부,국가공간정보 기본법,20140603,20150604,법률
외교부,국립외교원법,20140528,20140528,법률
국회사무처,인사청문회법,20140528,20140829,법률
교육부,교육국제화특구의 지정ㆍ운영 및 육성에 관한 특별법,20140528,20141129,법률
문화체육관광부,문화다양성의 보호와 증진에 관한 법률,20140528,20141129,법률
국토교통부,표준설계도서등의운영에관한규칙,20140522,20140523,국토교통부령
산업통상자원부,전기공사공제조합법,20140520,20140520,법률
법무부,채권의 공정한 추심에 관한 법률,20140520,20141121,법률
법무부,민사소송 등에서의 전자문서 이용 등에 관한 법률,20140520,20141201,법률
국방부,징발법,20140509,20140810,법률
국방부,지뢰 등 특정 재래식무기 사용 및 이전의 규제에 관한 법률,20140509,20140810,법률
국방부,방어해면법,20140509,20140810,법률
국방부,국방정보화 기반조성 및 국방정보자원관리에 관한 법률,20140509,20141110,법률
국회사무처,국회기 및 국회배지 등에 관한 규칙,20140502,20140502,국회규칙
국회사무처,특별검사후보추천위원회의 구성 및 운영 등에 관한 규칙,20140429,20140619,국회규칙
문화체육관광부,문화체육관광부장관의 소속청장에 대한 지휘에 관한 규칙,20140404,20140404,문화체육관광부령
법원행정처,즉결심판절차에서의 불출석심판청구 등에 관한 규칙,20140403,20140403,대법원규칙
법원행정처,법원별정직공무원규칙,20140403,20140403,대법원규칙
법원행정처,즉결심판청구 취소절차에 관한 규칙,20140403,20140403,대법원규칙
법원행정처,법원인사사무규칙,20140403,20140403,대법원규칙
법원행정처,모범공무원 수당규칙,20140403,20140403,대법원규칙
헌법재판소,헌법재판소 심판정 설치에 관한 규칙,20140327,20140327,헌법재판소규칙
해양수산부,한국해양소년단연맹 육성에 관한 법률,20140324,20140324,법률
보건복지부,저출산ㆍ고령사회기본법,20140318,20140318,법률
환경부,독도 등 도서지역의 생태계 보전에 관한 특별법,20140318,20140318,법률
법무부,특별감찰관법,20140318,20140619,법률
법무부,밀항단속법,20140318,20140619,법률
법무부,특별검사의 임명 등에 관한 법률,20140318,20140619,법률
대법원,각급 법원의 설치와 관할구역에 관한 법률,20140318,20190301,법률
교육부,폐교재산의 활용촉진을 위한 특별법,20140311,20140311,법률
통일부,남북교류협력에 관한 법률,20140311,20140612,법률
국토교통부,법인 아닌 사단ㆍ재단 및 외국인의 부동산등기용 등록번호 부여절차에 관한 규정 시행규칙,20140305,20140305,법무부령
문화체육관광부,국립중앙도서관과 그 소속 도서관 이용규칙,20140228,20140228,문화체육관광부령
국토교통부,국토교통부 소관 비상대비자원 관리법 시행규칙,20140226,20140226,국토교통부령
농촌진흥청,농업산ㆍ학협동심의회 규정,20140213,20140214,대통령령
법원행정처,법원공용차량 관리규칙,20140207,20140207,대법원규칙
행정안전부,대한민국국기법,20140128,20140128,법률
보건복지부,천연물신약 연구개발 촉진법 시행령,20140128,20140131,대통령령
문화체육관광부,지역문화진흥법,20140128,20140729,법률
문화체육관광부,문화예술후원 활성화에 관한 법률,20140128,20140729,법률
법무부,성매매알선 등 행위의 처벌에 관한 법률,20140128,20140729,법률
기획재정부,한국조폐공사법,20140121,20140121,법률
국가보훈처,현충시설의 지정ㆍ관리 등에 관한 규정,20140121,20140121,대통령령
산업통상자원부,상공회의소법,20140121,20140121,법률
중앙선거관리위원회,세계선거기관협의회 지원에 관한 법률,20140121,20140121,법률
null,채용절차의 공정화에 관한 법률,20140121,20140121,법률
외교부,재외공관용 재산의 취득ㆍ관리 등에 관한 특례법,20140121,20140422,법률
기획재정부,국세와 지방세의 조정 등에 관한 법률,20140114,20140114,법률
법무부,이자제한법,20140114,20140715,법률
금융위원회,농어가목돈마련저축에 관한 법률,20140114,20140715,법률
교육부,학교시설사업 촉진법,20140114,20140715,법률
국가안보실,국가안전보장회의법,20140110,20140110,법률
경찰청,유실물법,20140107,20140107,법률
행정안전부,연호에 관한 법률,20140107,20140107,법률
국가정보원,국가정보원직원법,20140107,20140107,법률
법무부,비영리법인의 임원 처벌에 관한 법률,20140107,20140107,법률
국방부,거창사건등 관련자의 명예회복에 관한 특별조치법,20140107,20140107,법률
기획재정부,과세자료의 제출 및 관리에 관한 법률,20140101,20140101,법률
법원행정처,법원공무원직장협의회규칙,20131231,20140101,대법원규칙
법원행정처,임차권등기명령 절차에 관한 규칙,20131231,20140101,대법원규칙
법원행정처,사법정책연구원 운영규칙,20131231,20140101,대법원규칙
중앙선거관리위원회,중앙선거관리위원회 위원 수당에 관한 규칙,20131230,20131230,중앙선거관리위원회규칙
교육부,대학교원 자격기준 등에 관한 규정,20131230,20140101,대통령령
교육부,국립대학법인 서울대학교 설립ㆍ운영에 관한 법률,20131230,20140124,법률
해양수산부,독도의 지속가능한 이용에 관한 법률,20131230,20140701,법률
법무부,사건기록 열람ㆍ등사의 방법 및 수수료 등에 관한 규칙,20131217,20131217,법무부령
국방부,외국군인ㆍ군속에 대한 명예계급 수여 규정,20131217,20131217,대통령령
null,공무원의 노동조합 설립 및 운영 등에 관한 법률 시행령,20131216,20131216,대통령령
국회사무처,전문위원임용자격에관한규칙,20131213,20131213,국회규칙
국회사무처,공무원의 구분 변경에 따른 국회공무원의 전직임용 등에 관한 특례규칙,20131213,20131213,국회규칙
문화체육관광부,국정홍보업무운영 규정,20131211,20131211,대통령령
법원행정처,군사법원의 소송절차에 관한 규칙,20131210,20131210,대법원규칙
법원행정처,전문경력관 규칙,20131210,20131212,대법원규칙
법원행정처,군사법원 사무규칙,20131210,20131212,대법원규칙
법원행정처,양형위원회규칙,20131210,20131212,대법원규칙
법원행정처,판례심사위원회 규칙,20131210,20131212,대법원규칙
법원행정처,법원공무원의 구분 변경에 따른 전직임용 등에 관한 특례규칙,20131210,20131212,대법원규칙
산업통상자원부,해외진출기업의 국내복귀 지원에 관한 법률 시행규칙,20131205,20131207,산업통상자원부령
감사원,감사원행정심판위원회규칙,20131129,20131129,감사원규칙
법원행정처,집행관수수료규칙,20131127,20131201,대법원규칙
행정안전부,전라북도 전주시와 완주군의 관할구역 변경에 관한 규정,20131127,20131208,대통령령
중앙선거관리위원회,선거관리위원회 별정직공무원 규칙,20131125,20131212,중앙선거관리위원회규칙
교육부,교육공무원 인사기록 및 인사사무 처리 규칙,20131113,20131113,교육부령
행정안전부,사행산업통합감독위원회 사무처 직제,20131105,20131105,대통령령
법원행정처,민사조정규칙,20131011,20131101,대법원규칙
조달청,전자조달의 이용 및 촉진에 관한 법률 시행규칙,20130917,20130923,기획재정부령
조달청,특정물품등의조달에관한국가를당사자로하는계약에관한법률시행특례규칙,20130917,20130923,기획재정부령
행정안전부,지방자치단체에 두는 국가공무원의 정원에 관한 법률,20130813,20140214,법률
기획재정부,국가채권 관리법,20130813,20140214,법률
산업통상자원부,해외진출기업의 국내복귀 지원에 관한 법률,20130806,20131207,법률
법무부,대한민국재향교정동우회법,20130730,20130730,법률
기획재정부,녹색기후기금의 운영지원에 관한 법률,20130730,20130730,법률
산업통상자원부,상공회의소법 시행령,20130628,20130701,대통령령
문화체육관광부,한국예술종합학교 설치령,20130617,20130617,대통령령
국토교통부,건축서비스산업 진흥법,20130604,20140605,법률
교육부,교육공무원 인사위원회 규정,20130531,20130612,대통령령
기획재정부,공기업의경영구조개선및민영화에관한법률,20130528,20130829,법률
법무부,증권관련 집단소송법,20130528,20130829,법률
교육부,한국전문대학교육협의회법,20130522,20130522,법률
해양수산부,허베이 스피리트호 유류오염사고 피해주민의 지원 및 해양환경의 복원 등에 관한 특별법,20130522,20130723,법률
통일부,남북 이산가족 생사확인 및 교류 촉진에 관한 법률,20130522,20131123,법률
교육부,학교급식법,20130522,20131123,법률
문화체육관광부,국립박물관 소장유물 대여 규칙,20130510,20130510,문화체육관광부령
법원행정처,베트남 법원연수원 역량강화사업 기술용역계약에 따른 용역비 취급규칙,20130501,20130501,대법원규칙
법원행정처,헤이그 국제아동탈취협약 이행에 관한 대법원규칙,20130501,20130501,대법원규칙
법무부,교도작업의 운영 및 특별회계에 관한 법률,20130405,20130405,법률
농림축산식품부,여성농어업인 육성법 시행규칙,20130324,20130324,농림축산식품부령
해양수산부,해양과학조사법시행규칙,20130324,20130324,해양수산부령
해양수산부,수산과학기술진흥을 위한 시험연구 등에 관한 법률 시행규칙,20130324,20130324,해양수산부령
해양수산부,특수화물 선박운송 규칙,20130324,20130324,해양수산부령
해양수산부,수산업의 장려 및 진흥을 위한 자금의 융자에 관한 규칙,20130324,20130324,해양수산부령
해양수산부,선박톤수의 측정에 관한 규칙,20130324,20130324,해양수산부령
해양수산부,한국해양과학기술원법 시행규칙,20130324,20130324,해양수산부령
해양수산부,선박의검사등에관한수수료규칙,20130324,20130324,해양수산부령
교육부,한국사학진흥재단법시행령,20130323,20130323,대통령령
외교부,재외공관용 재산의 취득ㆍ관리 등에 관한 특례법 시행령,20130323,20130323,대통령령
외교부,재외국민등록법 시행령,20130323,20130323,대통령령
교육부,자영농업고등학교 육성에 관한 규정,20130323,20130323,대통령령
교육부,대한민국학술원명예회원선임등에관한규정,20130323,20130323,대통령령
국토교통부,국토교통부 및 그 소속청 소관 비영리법인의 설립 및 감독에 관한 규칙,20130323,20130323,국토교통부령
외교부,재외공관 수입금 등 직접사용에 관한 법률,20130323,20130323,법률
교육부,대한민국학술원법,20130323,20130323,법률
농림축산식품부,방조제 관리법,20130323,20130323,법률
산업통상자원부,대한무역투자진흥공사법 시행령,20130323,20130323,대통령령
법무부,교통사고처리특례법시행령,20130323,20130323,대통령령
교육부,사도장학금에관한규정,20130323,20130323,대통령령
교육부,임시교원양성소규정,20130323,20130323,대통령령
교육부,도서ㆍ벽지 교육진흥법,20130323,20130323,법률
교육부,명예교수규칙,20130323,20130323,교육부령
교육부,유아교육정보시스템 및 교육정보시스템의 운영 등에 관한 규칙,20130323,20130323,교육부령
외교부,정부대표 및 특별사절의 임명과 권한에 관한 법률,20130323,20130323,법률
기획재정부,국민경제자문회의법,20130323,20130323,법률
외교부,재외국민등록법,20130323,20130323,법률
외교부,고려인동포 합법적 체류자격 취득 및 정착 지원을 위한 특별법,20130323,20130323,법률
법무부,국제수형자이송법,20130323,20130323,법률
교육부,연구학교에 관한 규칙,20130323,20130323,교육부령
교육부,대한민국학술원 및 대한민국예술원의 회원수당 지급 규정,20130323,20130323,대통령령
산업통상자원부,농어촌 전기공급사업 촉진법 시행령,20130323,20130323,대통령령
산업통상자원부,대한석탄공사법 시행령,20130323,20130323,대통령령
국토교통부,유료도로관리권등록령,20130323,20130323,대통령령
해양수산부,한국해양과학기술원법 시행령,20130323,20130323,대통령령
교육부,대학 등의 정원 외 위탁학생에 관한 규칙,20130323,20130323,교육부령
해양수산부,항만시설관리권 등록령,20130323,20130323,대통령령
식품의약품안전처,의약품 등의 제조업 및 수입자의 시설기준령,20130323,20130323,대통령령
해양수산부,항만인력공급체제의 개편을 위한 지원특별법 시행령,20130323,20130323,대통령령
외교부,외교안보연구조성비 지급 규정,20130323,20130323,대통령령
산림청,청원산림보호직원 배치에 관한 법률,20130323,20130323,법률
법무부,공장 및 광업재단 저당법,20130323,20130323,법률
국방부,한국국방연구원법 시행령,20130323,20130323,대통령령
산업통상자원부,농어촌 전기공급사업 촉진법,20130323,20130323,법률
외교부,대한민국 주재 외국 공관원 등을 위한 신분증 발급과 관리에 관한 규칙,20130323,20130323,외교부령
외교부,재외공관주재무관의 대외직명에 관한 규칙,20130323,20130323,외교부령
보건복지부,접골사ㆍ침사ㆍ구사ㆍ안마사자격시험규정,20130323,20130323,보건복지부령
보건복지부,후천성면역결핍증 예방법 시행규칙,20130323,20130323,보건복지부령
산업통상자원부,환경친화적자동차의 개발 및 보급 촉진에 관한 법률 시행규칙,20130323,20130323,산업통상자원부령
산업통상자원부,산업융합 촉진법 시행규칙,20130323,20130323,산업통상자원부령
교육부,교육감 소속 지방공무원 인사교류 규칙,20130323,20130323,교육부령
교육부,기술대학설립ㆍ운영규정시행규칙,20130323,20130323,교육부령
교육부,장학금 규정 시행규칙,20130323,20130323,교육부령
교육부,학력인정학교지정규칙,20130323,20130323,교육부령
국토교통부,건축물착공통계조사시행규칙,20130323,20130323,국토교통부령
국토교통부,공간정보참조체계 부여ㆍ관리 등에 관한 규칙,20130323,20130323,국토교통부령
국토교통부,공항시설관리권 등록령 시행규칙,20130323,20130323,국토교통부령
교육부,퇴직교원 평생교육활동 지원법,20130323,20130323,법률
교육부,한국교육학술정보원법,20130323,20130323,법률
조달청,특정물품등의조달에관한국가를당사자로하는계약에관한법률시행령특례규정,20130323,20130323,대통령령
농림축산식품부,농림축산식품부장관의 소속 청장에 대한 지휘에 관한 규칙,20130323,20130323,농림축산식품부령
해양수산부,선원노동위원회규정,20130323,20130323,대통령령
보건복지부,보건환경연구원법시행령,20130323,20130323,대통령령
외교부,재외공관 수입금 등 직접사용에 관한 법률 시행령,20130323,20130323,대통령령
법무부,상법의 전자선하증권 규정의 시행에 관한 규정,20130323,20130323,대통령령
농림축산식품부,기능성 양잠산업 육성 및 지원에 관한 법률 시행령,20130323,20130323,대통령령
해양수산부,배타적 경제수역에서의 외국인어업 등에 대한 주권적 권리의 행사에 관한 법률 시행령,20130323,20130323,대통령령
문화체육관광부,국가브랜드 가치 제고에 관한 규정,20130323,20130323,대통령령
교육부,국립사범대학 졸업자 중 교원미임용자 임용 등에 관한 특별법 시행령,20130323,20130323,대통령령
해양수산부,어업자원보호법시행령,20130323,20130323,대통령령
산업통상자원부,한국광물자원공사법 시행령,20130323,20130323,대통령령
null,교원의 노동조합 설립 및 운영 등에 관한 법률 시행령,20130323,20130323,대통령령
교육부,사료의 수집ㆍ편찬 및 한국사의 보급 등에 관한 법률,20130323,20130323,법률
국방부,군무회의규칙,20130323,20130323,국방부령
산업통상자원부,산업통상자원부 소관 비상대비자원 관리법 시행규칙,20130323,20130323,산업통상자원부령
산업통상자원부,무역보험법 시행규칙,20130323,20130323,산업통상자원부령
해양수산부,국립해사고등학교 설치령,20130323,20130323,대통령령
보건복지부,어린이급식관리지원센터의 집단급식소 등록 관리 및 절차 등에 관한 규칙,20130323,20130323,보건복지부령
산업통상자원부,전기사업회계규칙,20130323,20130323,산업통상자원부령
외교부,외무관인규칙,20130323,20130323,외교부령
